Restaurant Restaurant ID,Restaurant Restaurant Name,Address,Post Code,Full Address,Latitude,Longitude,Weekly orders
265368,Barril de Goya - Madrid,"Calle de Goya, 86,",28009,"Calle de Goya, 86, 28009 ",40.4244178,-3.6728198,1
265424,Telekebab - Madrid,"Calle creta 3,",28943,"Calle creta 3, 28943 ",40.2809629,-3.8033708,3
265645,Restaurante Best,"ORTEGA Y GASSET 64, 28006 Madrid,",28006,"ORTEGA Y GASSET 64, 28006 Madrid, 28006 ",40.4297274,-3.6749687,2
265942,El Trébol Empanadas - Ventas,"Calle Azulejo 2,",28028,"Calle Azulejo 2, 28028 ",40.4260407,-3.6643602,2
265959,CLS Vaugada,"Av. de Monforte de Lemos, 36,",28029,"Av. de Monforte de Lemos, 36, 28029 ",40.4798322,-3.707023,2
266044,ÁNDELE Ponzano,"Calle de Raimundo Fernández Villaverde, 26,",28003,"Calle de Raimundo Fernández Villaverde, 26, 28003 ",40.446187,-3.700025,2
266196,Garden Kebab (Alcorcón),"Calle Oslo 52, x madrid, 28922 Madrid,",28922,"Calle Oslo 52, x madrid, 28922 Madrid, 28922 ",40.3424939,-3.8461391,4
266207,Chipa - Alcalá 401,"Calle de Alcalá, 401,",28027,"Calle de Alcalá, 401, 28027 ",40.43691,-3.6405,3
267377,(Madrid) PAPRIKA,"Magnolias 120. Madrid.28029,",28029,"Magnolias 120. Madrid.28029, 28029 ",40.4738489,-3.6890101,1
267607,Amín pollo asado y pizzería,"Calle móstoles 5, 28945 Madrid,",28945,"Calle móstoles 5, 28945 Madrid, 28945 ",40.284955,-3.797934,2
268424,Sánchez Romero - CORAZÓN DE MARÍA,"Calle del Corazón de María, 62,",28002,"Calle del Corazón de María, 62, 28002 ",40.4459595,-3.6664717,2
268426,Sánchez Romero - PUERTA DE HIERRO,"Calle de Cantalejo, 9,",28035,"Calle de Cantalejo, 9, 28035 ",40.4748625,-3.73929,1
268481,Yankee Burgers - Diversia,"Av. de Bruselas, 21,",28108,"Av. de Bruselas, 21, 28108 ",40.5300823,-3.6396724,1
268520,Burrito Wey - Numancia,"Avda. del Doctor Federico Rubio y Galí, 78,",28039,"Avda. del Doctor Federico Rubio y Galí, 78, 28039 ",40.4530075,-3.7128743,2
269959,Restaurante Teitu -Capitan Haya,"Calle del Poeta Joan Maragall, 20,",28020,"Calle del Poeta Joan Maragall, 20, 28020 ",40.4570023,-3.6919007,8
272377,Carl's Jr - Bernabeu,"Calle Santo Domingo de Silos Número 8,",28036,"Calle Santo Domingo de Silos Número 8, 28036 ",40.4514759,-3.6875076,57
267155,Sushi Mix - Arganzuela,"C. Divino Vallés, 28,",28045,"C. Divino Vallés, 28, 28045 ",40.3965284,-3.6977669,68
271942,Pastelería Mallorca - Velázquez,"C/Velazquez 59,",28001,"C/Velazquez 59, 28001 ",40.4290288,-3.6841534,55
176315,Starbucks - Velázquez,"Calle de Velázquez, 136",28006,"Calle de Velázquez, 136 28006 ",40.4398106,-3.6825683,32
100148,Ramen Shifu - Fuencarral,"Calle Fuencarral, 93",28004,"Calle Fuencarral, 93 28004 ",40.4268742,-3.7017494,32
67237,Ramen Shifu - Calle Toledo,Calle de Toledo 24,28005,Calle de Toledo 24 28005 ,40.4139221,-3.7075995,23
176314,Starbucks - Juan Bravo 16,Juan Bravo 16,28006,Juan Bravo 16 28006 ,40.4326432,-3.6830978,25
10810,Tuk-Tuk - Bilbao Cocina Central,Calle de Cardenal Cisneros 6,28010,Calle de Cardenal Cisneros 6 28010 ,40.4299682,-3.7014533,27
204845,La Tagliatella - Cc Rosas,"Avenida de Guadalajara, 2,",28032,"Avenida de Guadalajara, 2, 28032 ",40.4183227,-3.6214636,26
224844,KFC MADRID C ALCALA 294,"Calle de Alcalá, 294,",28027,"Calle de Alcalá, 294, 28027 ",40.4326533,-3.6505067,28
209782,La Tagliatella - El plantío,"Avenida de la Victoria, 2, Centro Comercial Sexta Avenida,",28023,"Avenida de la Victoria, 2, Centro Comercial Sexta Avenida, 28023 ",40.4677758,-3.8152648,19
185804,Tommy Mel's - Xanadú,"Calle Puerto de Navacerrada, km 23, 5,",28939,"Calle Puerto de Navacerrada, km 23, 5, 28939 ",40.2996058,-3.9261572,18
211325,Casa Carola,"Calle de Padilla, 54,",28006,"Calle de Padilla, 54, 28006 ",40.4311583,-3.6775835,15
31264,Ginos - Sexta,"Avda de la Victoria, 2",28023,"Avda de la Victoria, 2 28023 ",40.4679104,-3.8152879,13
130230,Empanadas Malvón - Arturo Soria,Calle del Santo Ángel 3,28043,Calle del Santo Ángel 3 28043 ,40.4586188,-3.6583235,13
272560,Gonzalez & Co - Editions SOR,"Calle Sorgo 17,",28039,"Calle Sorgo 17, 28039 ",40.4663771,-3.7068448,#DIV/0!
247404,Chifa Peruano Jama,"Calle Picos de Europa, 11,",28038,"Calle Picos de Europa, 11, 28038 ",40.3953233,-3.6615098,11
122478,Sushi Mad,"Guadalix 8, bajo",28039,"Guadalix 8, bajo 28039 ",40.4576353,-3.7092438,10
255420,La Dehesa de las Tablas,"Calle San Juan de Ortega, 10,28050 Madrid",28050,"Calle San Juan de Ortega, 10,28050 Madrid 28050 ",40.50251,-3.67124,11
18453,Fridays - Peligros,"Calle Virgen de los Peligros, 1",28014,"Calle Virgen de los Peligros, 1 28014 ",40.4181211,-3.6996101,15
89175,Pure Cuisine - Principe Pio,"CC Principe Pio local G54, Paseo de la Florida 2",28008,"CC Principe Pio local G54, Paseo de la Florida 2 28008 ",40.4221409,-3.7206155,13
209822,La Tagliatella - Las Tablas,"Paseo San Millan de La Cogolla 7,",28050,"Paseo San Millan de La Cogolla 7, 28050 ",40.5042078,-3.6709991,12
266395,Empanadas Malvón Alcalá 109,"Calle de Alcalá, 109,",28009,"Calle de Alcalá, 109, 28009 ",40.4220139,-3.6824001,14
22513,Ginos - López Pozas,"Calle General López Pozas, 2",28036,"Calle General López Pozas, 2 28036 ",40.4635757,-3.6849459,14
183721,Empanadas Malvón - Salamanca,"Calle de Diego de León, 60, Madrid, Spain",28006,"Calle de Diego de León, 60, Madrid, Spain 28006 ",40.4344663,-3.6767451,8
242466,Pastelería Mallorca - Las Rozas,"Calle Comunidad de Castilla la Mancha, 7, 28231 Las Rozas de Madrid",28231,"Calle Comunidad de Castilla la Mancha, 7, 28231 Las Rozas de Madrid 28231 ",40.489029,-3.8771643,14
15587,Orale Compadre - Alcobendas,"Parque Comercial Río Norte II, Carr. de Fuencarral, 1",28108,"Parque Comercial Río Norte II, Carr. de Fuencarral, 1 28108 ",40.5317639,-3.6451878,12
32025,La Antigua Churreria - Bravo Murillo,"Bravo Murillo,190",28020,"Bravo Murillo,190 28020 ",40.4546935,-3.7024839,9
271968,Tako Away - Fuencarral,"Calle de Fuencarral, 87, 28004 Madrid,",28004,"Calle de Fuencarral, 87, 28004 Madrid, 28004 ",40.4263747,-3.7014318,13
18249,TGB CALLE BRAVO MURILLO 377 (PLAZA CASTILLA),Calle de Bravo Murillo 377,28015,Calle de Bravo Murillo 377 28015 ,40.4657675,-3.6909696,9
237191,Cachopos & Más (La Habichuela Delivery),"Calle la Granja, 1,28108",28108,"Calle la Granja, 1,28108 28108 ",40.5261008,-3.6601915,12
247131,La Mamona Chamberí,"Calle de Ponzano, 7",28010,"Calle de Ponzano, 7 28010 ",40.4376895,-3.6995344,7
180760,Papa John's Valderrebollo,"Calle Valderrebollo, 1",28031,"Calle Valderrebollo, 1 28031 ",40.374326,-3.6273195,7
187138,Ribs - Ciudad de la Imagen,"Calle Edgar Neville, s/n,",28223,"Calle Edgar Neville, s/n, 28223 ",40.3943626,-3.7983148,9
43261,Pizza Nonna,"Carr. de Boadilla del Monte, 35",28220,"Carr. de Boadilla del Monte, 35 28220 ",40.4632675,-3.8694308,6
153541,Indian Flavour - Víctor Andrés Belaunde,"Calle Víctor Andrés Belaunde, 6",28016,"Calle Víctor Andrés Belaunde, 6 28016 ",40.4547069,-3.6790381,7
51297,Empanadas Malvón - Moncloa,"Calle Hilarión Eslava, 38",28015,"Calle Hilarión Eslava, 38 28015 ",40.4361916,-3.716261,10
65763,Restaurante Sur,Mendez Alvaro 62,28045,Mendez Alvaro 62 28045 ,40.3962719,-3.6814588,10
182086,Empanadas Malvón - Ortega y Gasset,"Calle de José Ortega y Gasset, 94",28006,"Calle de José Ortega y Gasset, 94 28006 ",40.4294081,-3.6715735,9
271271,Japón Toyama Sushi & Ramen,"Calle Pizarro, 17, 28902 Getafe, Madrid,",28902,"Calle Pizarro, 17, 28902 Getafe, Madrid, 28902 ",40.3129265,-3.730904,6
81524,KilosOut,Calle Pinar 6 bis,28006,Calle Pinar 6 bis 28006 ,40.4373496,-3.6880964,4
104048,La Ventana de Flavia (La Ventana - Lagasca),Calle de Lagasca 64,28001,Calle de Lagasca 64 28001 ,40.4274899,-3.6850321,6
109408,Food Truck Barajas,"Calle Alar del Rey, 14",28042,"Calle Alar del Rey, 14 28042 ",40.4708816,-3.5828946,8
224977,Viena Capellanes Café - El Mercado de los Capellanes,"Calle de Luisa Fernanda, 23,",28008,"Calle de Luisa Fernanda, 23, 28008 ",40.4251374,-3.7154858,7
270574,Tommy Mel´s - D.K. Orense,"Calle Orense, 34,",28020,"Calle Orense, 34, 28020 ",40.4545157,-3.6944674,6
76014,Empanadas Malvón - Las Rozas,Calle Mónaco 40,28232,Calle Mónaco 40 28232 ,40.5038424,-3.8924576,9
130191,Empanadas Malvón - Paseo de la Habana,Paseo de la Habana 52,28036,Paseo de la Habana 52 28036 ,40.4507832,-3.6867071,6
269961,Saona - Condesa,"Condesa venadito 5,",28027,"Condesa venadito 5, 28027 ",40.4446941,-3.6539904,4
270385,Waiwai Poke - Calle Canarias,"Calle de Canarias, 38,",28045,"Calle de Canarias, 38, 28045 ",40.4017593,-3.6925296,9
119514,Pita & Bowl Manzanares,"Calle Centenera, 2",28017,"Calle Centenera, 2 28017 ",40.4336451,-3.6419601,8
73521,Doner Kebab,"Calle Cuesta de San Vicente, 8",28008,"Calle Cuesta de San Vicente, 8 28008 ",40.4206028,-3.7160535,7
259295,LaRegustosa - original empanadas-(Pozuelo),"Camino de las Huertas, 2,",28223,"Camino de las Huertas, 2, 28223 ",40.4374989,-3.8178707,5
86804,Llaollao - Plaza Río 2,C.C. PLZA RIO 2 LOCAL PA K04,28041,C.C. PLZA RIO 2 LOCAL PA K04 28041 ,40.3908753,-3.7014217,5
176215,Starbucks - La Finca,"Paseo Club Deportivo, 2",28223,"Paseo Club Deportivo, 2 28223 ",40.41914,-3.807,5
176272,Starbucks - Telefónica,"Ronda de la Comunicación, 2",28050,"Ronda de la Comunicación, 2 28050 ",40.5112221,-3.6616223,5
207773,Udon Sol - Calle de la Montera,"Calle de la Montera, 12,",28013,"Calle de la Montera, 12, 28013 ",40.4176644,-3.7026281,7
260231,Fuku - Marqués de Villamejor,"Calle Marqués de Villamejor, 8,,",28006,"Calle Marqués de Villamejor, 8,, 28006 ",40.4311228,-3.6874444,5
23948,Ginos - Mirasierra,"Calle Mirador de la Reina, 107",28035,"Calle Mirador de la Reina, 107 28035 ",40.4908116,-3.7225264,6
32024,La Antigua Churreria - Conde Penalver,"Conde Peñalver,32",28006,"Conde Peñalver,32 28006 ",40.4282673,-3.6749473,7
44322,Cor&cor (Anema e Core),"Calle de los Donados, 2",28013,"Calle de los Donados, 2 28013 ",40.4179077,-3.7083922,5
144015,Manolo Bakes - Libreros,"Calle Libreros, 24",28801,"Calle Libreros, 24 28801 ",40.4840098,-3.3631907,5
269627,Asiatika,"Calle de Victor Hugo 5,28004 Madrid",28004,"Calle de Victor Hugo 5,28004 Madrid 28004 ",40.4200727,-3.6981874,7
196726,La regaña,"Avenida General,29 , local 1 B, Madrid,",28042,"Avenida General,29 , local 1 B, Madrid, 28042 ",40.4698353,-3.5807481,4
270386,Manolo Bakes - Narváez,C/Narváez 35,28009,C/Narváez 35 28009 ,40.4205828,-3.6758754,4
124980,Javier Martín Croquetas & Café,"Calle Toledo, 74",28005,"Calle Toledo, 74 28005 ",40.409409,-3.7100149,5
240889,Delicias y Tortazos,"Aquitania 40, 28032 Madrid,",28032,"Aquitania 40, 28032 Madrid, 28032 ",40.4202541,-3.6134422,4
245798,Sidrería el Fontán,"CALLE MARQUES DE LA VALDAVIA, 99 , 28100 ALCOBENDAS,",28100,"CALLE MARQUES DE LA VALDAVIA, 99 , 28100 ALCOBENDAS, 28100 ",40.5462262,-3.6519129,5
246526,Ohana Poke Bar - Lagasca,"Calle de Lagasca, 120",28006,"Calle de Lagasca, 120 28006 ",40.4354122,-3.6842251,5
86600,Tuk-Tuk Barajas,"Calle Feriantes, 1",28042,"Calle Feriantes, 1 28042 ",40.4704148,-3.5803805,7
168613,Empanadas Malvón - Retiro,"Calle de Narváez, 60",28009,"Calle de Narváez, 60 28009 ",40.4187647,-3.676403,7
60257,Arugula Madrid,Calle Castello 3,28001,Calle Castello 3 28001 ,40.4225234,-3.6818325,3
173529,Magasand - Mercado de la Paz,Calle de Ayala 28,28001,Calle de Ayala 28 28001 ,40.4277397,-3.6857685,2
249717,Al Settimo Cielo - La Latina,"Calle del Humilladero, 3,",28005,"Calle del Humilladero, 3, 28005 ",40.4104966,-3.7102563,6
23083,Vips - Moraleja Green,"Avenida de Europa, 13 - 15",28108,"Avenida de Europa, 13 - 15 28108 ",40.5183178,-3.6568211,5
121147,Gracias Padre Jungle Club,"Calle de Sandoval, 16",28010,"Calle de Sandoval, 16 28010 ",40.430232,-3.7047729,4
211377,ThaiLong (Restaurante banyui),"C/Fernan González 37,",28009,"C/Fernan González 37, 28009 ",40.4210267,-3.6741406,5
7092,Al Fanus,"Calle de Pechuán, 6",28002,"Calle de Pechuán, 6 28002 ",40.4443327,-3.6771994,4
178364,Miss Poke - Pozuelo,"Vía de las Dos Castillas, 33",28224,"Vía de las Dos Castillas, 33 28224 ",40.4405519,-3.7863566,4
208355,Foster's Hollywood - Montecarmelo,"Calle del Monasterio de Arlanza, 20,",28034,"Calle del Monasterio de Arlanza, 20, 28034 ",40.5103904,-3.6900581,5
243547,Ladravaca Real Burger,"Calle de María Zayas, 24,28039",28039,"Calle de María Zayas, 24,28039 28039 ",40.4601415,-3.7023254,6
244062,Pa' la Pinga,"Mota del Cuervo 25, 28043 Madrid,",28043,"Mota del Cuervo 25, 28043 Madrid, 28043 ",40.4653192,-3.6300933,5
120586,Restaurante Casa Amadeo Los Caracoles,"Plaza Cascorro, 18",28005,"Plaza Cascorro, 18 28005 ",40.4105273,-3.707495,2
167214,Delicias del Sur - Rivas,"CL Gonzalo Torrente Ballester, 1. Esquina Jose Hierro Rivas Vaciamadrid",28521,"CL Gonzalo Torrente Ballester, 1. Esquina Jose Hierro Rivas Vaciamadrid 28521 ",40.3441851,-3.5235239,3
211980,Lalina bravas y tapas gluten free,"Plaza de la cebada 2,",28005,"Plaza de la cebada 2, 28005 ",40.4113996,-3.7088668,3
266556,Japo Poke - Madrid,"Calle Ventura rodriguez 20, 28008 Madrid,",28008,"Calle Ventura rodriguez 20, 28008 Madrid, 28008 ",40.4246462,-3.7143578,2
39340,Planet Torta,"Av. las Retamas, 11",28922,"Av. las Retamas, 11 28922 ",40.339254,-3.8357302,3
94969,Vietnam Express - Nuevos Ministerios,Bretón de los Herreros 45,28003,Bretón de los Herreros 45 28003 ,40.4395428,-3.6963787,5
164652,Macao at Home ( Cierre por cambio de local y concepto),Calle Príncipe 16,28012,Calle Príncipe 16 28012 ,40.4153847,-3.7006407,3
175370,Mr. Sushi - Madrid,"Calle Guadalix 8, bajo",28039,"Calle Guadalix 8, bajo 28039 ",40.4576353,-3.7092438,5
229765,The Cup B&B (Getafe),"calle torroja, 13,",28904,"calle torroja, 13, 28904 ",40.3169595,-3.7344892,5
262799,Mi Cuatreño - Madrid,"avenida virgen loreto 25, 28850 Madrid,",28850,"avenida virgen loreto 25, 28850 Madrid, 28850 ",40.4601297,-3.4757341,3
81166,Panaria - Poeta Joan Maragall,"Poeta Joan Maragall ,9",20020,"Poeta Joan Maragall ,9 20020 ",40.454734,-3.6926126,3
103271,Ginos - Castellana 83 - NEW,"Paseo de la Castellana, 83",28046,"Paseo de la Castellana, 83 28046 ",40.4483737,-3.6919604,3
129698,Donner Kebap,Av. del Dr. Federico Rubio y Galí 33,28039,Av. del Dr. Federico Rubio y Galí 33 28039 ,40.4512648,-3.7096793,3
151344,Mr. Poke,"Calle Guadalix 8, bajo",28039,"Calle Guadalix 8, bajo 28039 ",40.4576353,-3.7092438,3
154464,Cavanna Concept Bar - Madrid,"Vía de las Dos Castillas, 23",28224,"Vía de las Dos Castillas, 23 28224 ",40.4369837,-3.7935175,4
155281,Taco Expres,"Calle Lisboa, 2",28850,"Calle Lisboa, 2 28850 ",40.4594321,-3.4682039,3
180766,Papa John's Alcorcon 2,"Avd Mediterraneo, 8",28922,"Avd Mediterraneo, 8 28922 ",40.3300451,-3.8377003,3
196096,Pizzerias Carlos - Embajadores,"Plaza de la Beata María Ana de Jesús, 7, Madrid, Spain,",28045,"Plaza de la Beata María Ana de Jesús, 7, Madrid, Spain, 28045 ",40.3938829,-3.6941509,4
202300,Saona - Zurbarán TEMPORAL,"Zurbarán 18,,",28010,"Zurbarán 18,, 28010 ",40.429409,-3.6916421,3
230666,"Crepes & More - Calle de Raimundo Fernández Villaverde, 39","Calle de Raimundo Fernández Villaverde, 39",28003,"Calle de Raimundo Fernández Villaverde, 39 28003 ",40.4469415,-3.6994911,3
259604,"100M CC DREAMS PALACIO DE HIELO, LOCAL A-5 y A-5t","Calle de Silvano, 77,",28043,"Calle de Silvano, 77, 28043 ",40.4632213,-3.6370595,3
268498,Burrito Wey - Heron City,"C. Camilo José Cela, 2,",28232,"C. Camilo José Cela, 2, 28232 ",40.51517,-3.89765,5
270361,Bar Calero - Pedro Laborde,"Calle Pedro Laborde 83,28018",28018,"Calle Pedro Laborde 83,28018 28018 ",40.3839404,-3.6525674,4
271563,India Gate - Boadilla,"Av. Siglo XXI, 4,",28660,"Av. Siglo XXI, 4, 28660 ",40.4053144,-3.8942118,4
51392,Palazzo - Bravo Murillo,"Calle de Bravo Murillo, 127",28020,"Calle de Bravo Murillo, 127 28020 ",40.4496222,-3.7038912,4
84030,True Poke - Calle Emilia,Calle Emilia 8,28029,Calle Emilia 8 28029 ,40.46886,-3.69308,2
87613,El Perro y la Galleta,Claudio Coello 1,28001,Claudio Coello 1 28001 ,40.4205123,-3.687363,3
94424,Tommy Mel's - Felipe II,"Calle Felipe II, 18",28009,"Calle Felipe II, 18 28009 ",40.423748,-3.6751144,4
152832,Súfi Doner Kebab,"Calle Lope de Vega, 5, Leganés",28912,"Calle Lope de Vega, 5, Leganés 28912 ",40.3250699,-3.76343,3
152931,Bakers&Coffee - Chamartín,"calle costa rica, 16",28016,"calle costa rica, 16 28016 ",40.4582977,-3.6746061,2
175528,Granier - Albarracin,"Calle Alcala, 442",28027,"Calle Alcala, 442 28027 ",40.4384336,-3.6355127,3
187209,Almalibre - Madrid,"Calle de la libertad 17 local 2,,",28004,"Calle de la libertad 17 local 2,, 28004 ",40.4270629,-3.7084891,2
227234,Cojonudos - Las ventas,"Plaza Bami, 26,",28017,"Plaza Bami, 26, 28017 ",40.4302845,-3.6550718,3
232038,Kasiba Madrid,"Calle Islas Cíes, 7,28924",28924,"Calle Islas Cíes, 7,28924 28924 ",40.3448633,-3.8091236,2
251182,Fikafe Coffee bar & Bakery - Madrid,"Av de moratalaz 187,28030",28030,"Av de moratalaz 187,28030 28030 ",40.4090849,-3.6434016,3
253535,La Venganza de Malinche - Jardines,"Calle de los Jardines, 5,,madrid",28013,"Calle de los Jardines, 5,,madrid 28013 ",40.4190388,-3.701374,3
26499,Fortino,"Calle Campoamor, 2",28004,"Calle Campoamor, 2 28004 ",40.4254551,-3.6962269,2
26682,Toppings&Salads - Alcobendas,"Avenida de Bruselas, 9",28108,"Avenida de Bruselas, 9 28108 ",40.5311033,-3.6336945,3
29293,Panaria - Ciudad de Barcelona,"Av. de la Ciudad de Barcelona, 113",28007,"Av. de la Ciudad de Barcelona, 113 28007 ",40.399102,-3.6699691,3
51306,Baisakhi - Lavapiés,Lavapiés 42,28012,Lavapiés 42 28012 ,40.40976,-3.7024641,2
53281,Pizza Delizia,"Calle del Mar Caspio, 19",28033,"Calle del Mar Caspio, 19 28033 ",40.4738688,-3.6460238,3
75164,Viandas de Salamanca - Orense,"Calle de Orense, 10",28020,"Calle de Orense, 10 28020 ",40.4487783,-3.6950685,3
108556,Parrilla Total,"Plaza España 6, Las Rozas",28231,"Plaza España 6, Las Rozas 28231 ",40.4936232,-3.8758583,3
119784,Pastelería Saul - O 'Donnell,"Calle de O'Donnell, 34",28009,"Calle de O'Donnell, 34 28009 ",40.4212875,-3.6746451,4
177718,Don G - Palacio de Hielo,Calle Silvano 77,28043,Calle Silvano 77 28043 ,40.4632213,-3.6370595,3
197560,Ecoencuentro (Restaurante Ecológico),"Calle Norias, 80 - - Majahonda - Madrid,",28221,"Calle Norias, 80 - - Majahonda - Madrid, 28221 ",40.4708016,-3.8511761,3
256924,Miss Poke - Santa Ana,"Calle del Prado, 2,",28012,"Calle del Prado, 2, 28012 ",40.4145354,-3.7000128,4
259304,El Giraldillo Taberna Andaluza - Madrid,"Hartzenbusch 12, 28010 Madrid,",28010,"Hartzenbusch 12, 28010 Madrid, 28010 ",40.4303836,-3.7015128,3
260235,Fuku - Infanta Mercedes,"Calle de la infanta mercedes 62,",28020,"Calle de la infanta mercedes 62, 28020 ",40.4603339,-3.6963003,3
263237,Burger Route - Leganés,"Avenida Europa, 4,",28916,"Avenida Europa, 4, 28916 ",40.3329214,-3.7460878,3
266402,Pipa&Co - Don Ramón de la Cruz,"Calle de Don Ramón de la Cruz, 58",28001,"Calle de Don Ramón de la Cruz, 58 28001 ",40.4286772,-3.6766682,3
267520,ESTILO POKE (Torrejón),"CALLE LONDRES 58, 28850 Madrid,",28850,"CALLE LONDRES 58, 28850 Madrid, 28850 ",40.4617473,-3.4617045,4
268425,Sánchez Romero - MIRASIERRA,"Calle de Nuria, 59,",28034,"Calle de Nuria, 59, 28034 ",40.4929639,-3.7079566,4
269980,Media Vuelta The Rooftop,"C/ MATEMATICOS 8 LOCAL 3A , C.C. Arco,28222 Majadahonda",28222,"C/ MATEMATICOS 8 LOCAL 3A , C.C. Arco,28222 Majadahonda 28222 ",40.488827,-3.8967995,3
56854,Heladería Verdi,"Plaza Andalucía, 4",28911,"Plaza Andalucía, 4 28911 ",40.3267073,-3.7658498,4
65658,Buen Gusto Xin Ya,"Paseo de Santa María de la Cabeza, 60, 28045 Madrid",28045,"Paseo de Santa María de la Cabeza, 60, 28045 Madrid 28045 ",40.4018388,-3.6989758,3
108555,La Taberna de Gadea,"Calle Sajonia, 8",28022,"Calle Sajonia, 8 28022 ",40.4220404,-3.6068772,2
137139,El Cachopo(La Chilaba Burgers),Av. Dr. Mendiguchía Carriche 5 - Leganés,28913,Av. Dr. Mendiguchía Carriche 5 - Leganés 28913 ,40.3312358,-3.7707351,3
157897,La Cabaña de Cris,"Calle de Huesca, 19",28020,"Calle de Huesca, 19 28020 ",40.4580449,-3.6988968,2
196480,Costello Rio,"c/ GUILLERMO DE OSMA 18. (ESQUINA PZA GENERAL MAROTO) MADRID,",28045,"c/ GUILLERMO DE OSMA 18. (ESQUINA PZA GENERAL MAROTO) MADRID, 28045 ",40.3939144,-3.6976808,3
205949,Doner Kebab Turkey,"Calle Nueva 25,",28670,"Calle Nueva 25, 28670 ",40.3571008,-3.9004516,4
212738,Evin Kebap y Pizza - Madrid,"Francos Rodriguez 46,",28039,"Francos Rodriguez 46, 28039 ",40.4567,-3.7057934,4
224601,Sushi Break - Madrid,"Calle de Raimundo Fernández Villaverde, 39,",28003,"Calle de Raimundo Fernández Villaverde, 39, 28003 ",40.4469415,-3.6994911,3
228066,Empanadas Malvón - María de Molina,"Calle de María de Molina, 18,",28006,"Calle de María de Molina, 18, 28006 ",40.4376694,-3.6869119,4
229233,La Tagliatella - Colmenar,"C/ Tejera, 2 CC El Ventanal de la sierra,",28770,"C/ Tejera, 2 CC El Ventanal de la sierra, 28770 ",40.659853,-3.7548204,3
230539,Take Crêpes Away,"Calle de Raimundo Fernández Villaverde, 39,Local 2",28003,"Calle de Raimundo Fernández Villaverde, 39,Local 2 28003 ",40.4460627,-3.7002861,3
248558,RETOS CARNIVOROS - Fuenlabrada,"Calle de Polvoranca, 6,",28945,"Calle de Polvoranca, 6, 28945 ",40.2867545,-3.7934619,3
254327,Donde Carlos Comida Peruana - Madrid,"Plaza tingo maría N 6,28931",28931,"Plaza tingo maría N 6,28931 28931 ",40.3256688,-3.8627864,2
258176,Delish Vegan Doughnuts (alcobendas),"Calle del Capitán Francisco Sánchez, 19",28100,"Calle del Capitán Francisco Sánchez, 19 28100 ",40.5399145,-3.6326154,4
259613,100M KINEPOLIS - CIUDAD DE LA IMAGEN (MADRID),"Calle Edgar Neville, s/n,",28223,"Calle Edgar Neville, s/n, 28223 ",40.3943626,-3.7983148,3
260939,Burger King - Diversia,"Avenida de Bruselas, 21 Centro Comercial Herón Diversia,",28109,"Avenida de Bruselas, 21 Centro Comercial Herón Diversia, 28109 ",40.5304025,-3.6385163,4
270610,Cojonudos - Leganés,"Calle Batalla de Lepanto, 14",28912,"Calle Batalla de Lepanto, 14 28912 ",40.3333577,-3.7639645,3
273179,El Kiosko - Sanchinarro,"Calle Príncipe Carlos,31",28050,"Calle Príncipe Carlos,31 28050 ",40.4950472,-3.6589516,4
22406,Vips - Albatros,Anabel Segura s/n,28108,Anabel Segura s/n 28108 ,40.5341313,-3.626556,2
272352,Crustó - Gaztambide,"Calle de Gaztambide, 3,",28015,"Calle de Gaztambide, 3, 28015 ",40.4310091,-3.7159589,1
98241,Petit Appetit - Manoteras,"Avenida de Manoteras, 20",28050,"Avenida de Manoteras, 20 28050 ",40.4882683,-3.6690579,3
101234,Abolea - Sandoval,"Calle de Sandoval, 12",28010,"Calle de Sandoval, 12 28010 ",40.4302651,-3.7043066,2
104797,Brosty,Calle Tomás Meabe 6,28019,Calle Tomás Meabe 6 28019 ,40.3950896,-3.7149674,2
144106,Pizzeria la Abuela,Plaza Castilla León 9,28523,Plaza Castilla León 9 28523 ,40.36575,-3.54721,2
149550,Nawab Indian Cuisine,"Calle del Alba, 1",28760,"Calle del Alba, 1 28760 ",40.601049,-3.7072014,3
187868,Ají Dulce La Taguara,Calle Bravo Murillo 122 local 339 340.,28020,Calle Bravo Murillo 122 local 339 340. 28020 ,40.4492187,-3.7027246,3
188816,Burger King - Quevedo - Móstoles,"Calle Torres Quevedo, 6,",28936,"Calle Torres Quevedo, 6, 28936 ",40.3165921,-3.8474942,3
199948,Burger King - Parla - Avda. de las Lagunas,"Av. de Las Lagunas, 3,",28981,"Av. de Las Lagunas, 3, 28981 ",40.2438391,-3.777691,3
210279,Llaollao - C.C. Las Rosas,"Avenida de Guadalajara 2, Centro Comercial Las Rosas,",28032,"Avenida de Guadalajara 2, Centro Comercial Las Rosas, 28032 ",40.4187285,-3.6209721,2
214484,Willy la Fábrica del Hojaldre - Madrid,Plaza Republica Dominicana 2,28016,Plaza Republica Dominicana 2 28016 ,40.4583529,-3.6773975,3
241335,Tienda Repsol - AVDA. CONSTITUCIÓN - 10983,"C/ Avenida de la Constitución, 3",28820,"C/ Avenida de la Constitución, 3 28820 ",40.4238184,-3.5712209,3
247429,100M AVDA GENERAL PERON 24 (MADRID),"Av. del General Perón, 24,",28020,"Av. del General Perón, 24, 28020 ",40.4520503,-3.6956662,2
251966,Herbívoro,"calle Pelayo 4,,",28004,"calle Pelayo 4,, 28004 ",40.4219025,-3.6990385,2
