name,priceRange,rating,reviewCount,postCode,Latitude,Longitude_x,value
De Maria-Gran Via,$$ - $$$,4.5,1238,28013.0,40.4229084,-3.7096593999999996,5571.0
Quenco,$$ - $$$,4.5,169,28036.0,40.458501299999995,-3.6842620000000004,760.5
A'Conchina,$,4.5,181,28017.0,40.4316378,-3.6506827000000004,814.5
El Gordo de Velazquez,$$ - $$$,3.5,547,28001.0,40.4298567,-3.6834928,1914.5
Ogrelo,$$$$,4.5,527,28009.0,40.4194434,-3.6742873,2371.5
Urrechu Velazquez,$$$$,4.5,272,28002.0,40.4432384,-3.6822513,1224.0
AskuaBarra,$$ - $$$,4.5,386,28014.0,40.4172127,-3.6987975,1737.0
Santerra Restaurante,$$$$,4.5,222,28001.0,40.4289715,-3.6782142999999996,999.0
La Sanabresa,$,4.5,940,28014.0,40.4125588,-3.6985587,4230.0
Tandoori Station,$$ - $$$,4.5,2053,28006.0,40.429835700000005,-3.6710515,9238.5
Chuka Ramen Bar,$$ - $$$,4.0,514,28014.0,40.415724299999994,-3.6995376,2056.0
Trikki Nueva Orleans Cuisine,$$ - $$$,4.5,235,28010.0,40.437549100000005,-3.7000802000000004,1057.5
El Brasero de Don Pedro,$$$$,4.5,798,28022.0,40.449216,-3.5712260000000002,3591.0
Bizzo Madrid,$,4.5,105,28003.0,40.4395127,-3.7141961,472.5
La Venencia,$,4.5,352,28014.0,40.4158357,-3.6995633000000003,1584.0
Casa Gonzalez,$$ - $$$,4.5,466,28014.0,40.414027000000004,-3.698956,2097.0
taberna cazorla,$$ - $$$,4.5,323,28006.0,40.4313394,-3.6788576,1453.5
izakaya Han,$$ - $$$,4.5,439,28004.0,40.421837100000005,-3.6984011,1975.5
La Ideal,$,4.5,579,28012.0,40.414896899999995,-3.7068102999999994,2605.5
Sacha,$$$$,4.5,513,28036.0,40.460539700000005,-3.6872354,2308.5
PICCOLO DIAVOLO,$$ - $$$,4.5,631,28014.0,40.4114549,-3.6955655,2839.5
East 47,$$ - $$$,4.5,463,28014.0,40.415619899999996,-3.6970400000000003,2083.5
Cafetin La Quimera,$$ - $$$,4.5,215,28028.0,40.4255362,-3.6617751000000003,967.5
El b_Us,$$ - $$$,4.5,757,28012.0,40.4132268,-3.7061709,3406.5
La Rollerie- Calle Mayor,$$ - $$$,4.5,716,28013.0,40.416495700000006,-3.7070803999999997,3222.0
emma cocina,$$ - $$$,4.5,604,28005.0,40.4153794,-3.7089697,2718.0
Casa Revuelta,$,4.5,722,28005.0,40.413868900000004,-3.7078317000000003,3249.0
Nuria Restaurante Etiope,$$ - $$$,4.5,687,28004.0,40.4288712,-3.7028209000000003,3091.5
Pizzart Chamartin,$,4.5,177,28036.0,40.4737593,-3.6831447,796.5
Ganz,$$ - $$$,4.5,389,28014.0,40.411159399999995,-3.6946837,1750.5
Mad Cafe,$$ - $$$,4.5,601,28005.0,40.4122698,-3.7088702000000007,2704.5
O'Pazo,$$$$,4.5,549,28020.0,40.4507039,-3.6973904,2470.5
Prep' La Crepe,$,4.5,288,28004.0,40.4262704,-3.6925385000000004,1296.0
Posada de la Villa,$$ - $$$,4.5,1076,28005.0,40.413070399999995,-3.7083767,4842.0
Casa Federica,$$ - $$$,4.5,166,28015.0,40.4239549,-3.7087507000000004,747.0
La Entretenida,$$ - $$$,4.0,315,28014.0,40.4142783,-3.6978497999999997,1260.0
El Jardin de Orfila by Mario Sandoval,$$$$,4.5,320,28010.0,40.427319,-3.6932110000000002,1440.0
Francisca,$$ - $$$,5.0,90,28005.0,40.4127486,-3.7139076,450.0
El Fogon de Trifon,$$$$,4.5,258,,40.4270581,-3.6718597,1161.0
Goizeko Wellington,$$$$,4.5,334,28001.0,40.4222382,-3.6839584000000003,1503.0
Baco y Beto,$$ - $$$,4.5,304,28004.0,40.42270429999999,-3.6984717000000003,1368.0
Bodega de los Secretos,$$$$,4.5,1551,28014.0,40.4106027,-3.6945794999999997,6979.5
A vAnvera,$$ - $$$,4.5,409,28003.0,40.439795700000005,-3.6930305,1840.5
La Manzana,$$$$,4.5,205,28046.0,40.438858200000006,-3.6915129,922.5
Chow Chow Madrid,$$$$,4.5,385,28016.0,40.4519515,-3.6806664,1732.5
Las Tortillas de Gabino,$$ - $$$,4.5,740,28010.0,40.434026700000004,-3.6936617,3330.0
Trattoria La Tavernetta,$$ - $$$,4.5,268,28004.0,40.4260576,-3.6940011,1206.0
Maria la Lia,$$ - $$$,4.5,414,28005.0,40.4116005,-3.7123586000000004,1863.0
StreetXo,$$ - $$$,4.5,4414,28001.0,40.4276329,-3.6871185,19863.0
Kitchen 154 (Vallehermoso),$$ - $$$,4.5,443,28015.0,40.43410120000001,-3.7082834000000005,1993.5
Casa Patas,$$ - $$$,4.5,497,28012.0,40.4127131,-3.7017335,2236.5
Nagu Restaurante,$$ - $$$,4.5,156,28009.0,40.4251361,-3.6742573,702.0
El Bocado de Carole,$,4.5,101,28004.0,40.4233848,-3.6994512999999998,454.5
Mandioca,$$ - $$$,4.5,142,28015.0,40.4320365,-3.7047274,639.0
Meson del Champinon,$$ - $$$,4.5,982,28012.0,40.4150039,-3.7081637,4419.0
Gangarabia,$$ - $$$,5.0,75,28050.0,40.504649900000004,-3.6695729,375.0
Foodtruck,$$ - $$$,4.5,597,28004.0,40.423783799999995,-3.6962246,2686.5
El Capricho Extremeno,$,4.5,349,28005.0,40.4072322,-3.7083263999999994,1570.5
La Puebla,$,4.5,171,28014.0,40.4156081,-3.6991312999999995,769.5
De Maria Opera,$$ - $$$,4.5,604,28013.0,40.4179811,-3.7089656000000004,2718.0
El Timon Del Terraza,$$ - $$$,4.5,149,28047.0,40.3864325,-3.7588772000000006,670.5
Taberna los Delgado,$$$$,4.0,109,28015.0,40.4266714,-3.7078083,436.0
Betelu,$$ - $$$,4.5,169,28027.0,40.4342929,-3.6528384,760.5
Restaurante Volvoreta,$$$$,4.5,635,28029.0,40.4766555,-3.6879157,2857.5
Viuda de Vacas,$$ - $$$,4.5,200,28005.0,40.410092299999995,-3.7120495000000004,900.0
Jarritus Madrid Cerveceria,$$ - $$$,4.0,473,28028.0,40.4303679,-3.6644365,1892.0
Bloved Veggie Corner,$$ - $$$,5.0,60,28013.0,40.4194705,-3.6990858999999996,300.0
Venta El Buscon,$$ - $$$,4.5,1825,28012.0,40.416119200000004,-3.7016035000000005,8212.5
Wellies Madrid,$$$$,4.5,133,28001.0,40.4205648,-3.6877991000000003,598.5
Chocolat,$,4.5,789,28014.0,40.412844,-3.6971870000000004,3550.5
Hache Restaurante,$$ - $$$,4.5,347,28013.0,40.420309,-3.7126330000000003,1561.5
Deleite Restaurante,$$ - $$$,5.0,112,28042.0,40.472509,-3.5821715,560.0
Lettera Trattoria Moderna,$$ - $$$,4.5,41,28004.0,40.4197381,-3.6982638,184.5
Bodegas Melibea,$,4.5,354,28012.0,40.4156027,-3.7022163999999997,1593.0
Membibre,$$ - $$$,4.5,467,28015.0,40.434919,-3.7130324999999997,2101.5
El Mollete,$$ - $$$,4.5,504,28013.0,40.419839,-3.7105144999999995,2268.0
La Perejila,$$ - $$$,4.5,449,28005.0,40.412306,-3.7092504999999996,2020.5
El Pimiento Verde - San Miguel,$$ - $$$,4.5,463,28005.0,40.415143,-3.709396,2083.5
Hermanos Ordas,$$ - $$$,4.5,276,28006.0,40.434783200000005,-3.675674,1242.0
Taberna de Paula,$$ - $$$,4.5,168,28015.0,40.4376635,-3.7081529000000004,756.0
Restaurante Korea,$$ - $$$,4.5,359,28003.0,40.44295220000001,-3.6956987999999997,1615.5
La Luna 22,$$ - $$$,4.5,203,28015.0,40.4224896,-3.7062267999999996,913.5
Derzu Bar,$$ - $$$,4.5,265,28042.0,40.462267,-3.5914040000000003,1192.5
Orgaz,$$ - $$$,4.0,362,28042.0,40.4543574,-3.62201,1448.0
Viridiana,$$$$,4.0,1092,28014.0,40.41716470000001,-3.6897013999999997,4368.0
Noteolvides,$$ - $$$,4.5,198,28004.0,40.422984,-3.6936233,891.0
La Vaca y la Huerta,$$ - $$$,4.0,312,28001.0,40.4220949,-3.6904307000000003,1248.0
Yugo The Bunker,$$$$,4.5,276,28014.0,40.4106027,-3.6945794999999997,1242.0
Hermanos Cosme Restaurante,$$ - $$$,4.5,332,28009.0,40.4225503,-3.6754795,1494.0
Cantina La Traviesa,$$ - $$$,4.5,668,28005.0,40.4141013,-3.7081864,3006.0
Taberna La Catapa,$$ - $$$,4.5,585,28009.0,40.41940579999999,-3.677175,2632.5
Alcaravea,$$ - $$$,4.5,480,28003.0,40.4391515,-3.7107101000000005,2160.0
New York Burger San German,$$ - $$$,4.0,685,28020.0,40.4560497,-3.6929611000000007,2740.0
Concepto Bistro,$$ - $$$,4.5,299,28005.0,40.4108568,-3.712153,1345.5
La Castafiore,$$ - $$$,4.0,601,28004.0,40.4230906,-3.6934631,2404.0
Txirimiri,$$ - $$$,4.0,412,28008.0,40.426323,-3.7172324999999997,1648.0
Lola Si Mola,$$ - $$$,5.0,42,28014.0,40.4132679,-3.6965778,210.0
Sala de Despiece,$$ - $$$,4.0,1692,28010.0,40.437898600000004,-3.6995506000000002,6768.0
Soy Kitchen,$$$$,4.5,227,28010.0,40.4360112,-3.6933078999999998,1021.5
Oyamel,$$ - $$$,4.5,477,28009.0,40.4245216,-3.6739902,2146.5
Viandas,$$ - $$$,4.5,405,28013.0,40.4173347,-3.7030969,1822.5
Pizzeria El Trebol,$$ - $$$,4.5,436,28012.0,40.4163112,-3.7006509,1962.0
Teckel Madrid,$$ - $$$,4.0,768,28016.0,40.4519515,-3.6806664,3072.0
Swagat Restaurante Indio,$$ - $$$,4.0,274,28001.0,40.424330600000005,-3.6829617999999993,1096.0
Trattoria da Alfredo,$$ - $$$,4.5,98,28010.0,40.431096200000006,-3.6965367999999996,441.0
De Maria- Calle del Correo,$$ - $$$,4.0,417,28012.0,40.4163857,-3.7043222,1668.0
La mano de Pablo -Comida uruguaya,$$ - $$$,4.0,373,28050.0,40.5112713,-3.6710782999999996,1492.0
Marcano,$$ - $$$,4.5,338,28009.0,40.4204371,-3.6753996,1521.0
Carmencita Bar,$$ - $$$,4.0,571,28015.0,40.4260776,-3.7074477999999997,2284.0
Restaurante La Vanduca,$$ - $$$,4.5,289,28001.0,40.421021200000006,-3.6882411,1300.5
Artemisa Sol - Huertas,$$ - $$$,4.0,575,28014.0,40.4159503,-3.6989507000000006,2300.0
Asador Cristobal,$$ - $$$,4.5,229,28029.0,40.4661106,-3.6962241999999996,1030.5
Cachivache,$$ - $$$,4.5,602,28016.0,40.4546586,-3.678151,2709.0
Taberna Bodegas Ricla,$$ - $$$,4.5,217,28005.0,40.4142904,-3.7081498999999996,976.5
Inti de Oro Barrio de Las Letras,$$ - $$$,4.0,528,28014.0,40.4156081,-3.6991312999999995,2112.0
Casa Hortensia,$$ - $$$,4.0,895,28004.0,40.4239027,-3.7003462999999996,3580.0
Taberna del Capitan Alatriste,$$ - $$$,4.0,712,28005.0,40.4131907,-3.7083581,2848.0
La Gastro de Chema,$$ - $$$,4.5,867,28004.0,40.4212972,-3.7028997,3901.5
La Raquetista,$$ - $$$,4.5,520,28009.0,40.420527899999996,-3.6771526,2340.0
La Pasa Gin Bar,$$ - $$$,4.5,178,28015.0,40.427152500000005,-3.7065652,801.0
Dos Cielos Madrid by Hermanos Torres,$$$$,4.0,258,28013.0,40.4197035,-3.7096772000000002,1032.0
Vi Cool,$$ - $$$,4.0,921,28012.0,40.4139374,-3.7006754999999996,3684.0
Fuente De La Fama,$$ - $$$,4.5,409,28012.0,40.411623,-3.697865,1840.5
Casa Gallega,$$$$,4.0,766,28013.0,40.4172094,-3.7073065,3064.0
Taberna la Descubierta,$,4.0,301,28012.0,40.4152048,-3.7026267999999996,1204.0
Castelados,$$ - $$$,4.0,291,28009.0,40.4208845,-3.6790967000000006,1164.0
Taberna Malaspina,$,4.5,1914,28012.0,40.4159011,-3.7025236000000006,8613.0
Asador de Aranda Plaza Castilla,$$ - $$$,4.0,404,28046.0,40.4661324,-3.6904651,1616.0
L'Abbraccio,$$ - $$$,4.0,281,28020.0,40.463413,-3.6925548999999998,1124.0
Sabor Gaucho,$$ - $$$,4.5,102,28020.0,40.4599548,-3.6944712999999996,459.0
Mercado de la Reina,$$ - $$$,4.0,2480,28013.0,40.4197392,-3.6988371,9920.0
RESTAURANTE 29 FANEGAS,$$ - $$$,4.0,273,28006.0,40.436293400000004,-3.6838165999999997,1092.0
Gourmet Experience Gran Via,$$ - $$$,4.0,924,28013.0,40.4195161,-3.7049295,3696.0
Beefcious Las Tablas,$$ - $$$,4.0,457,28050.0,40.5118081,-3.6700387,1828.0
DeAtun Ponzano,$$ - $$$,4.5,405,28003.0,40.4413446,-3.6992696000000005,1822.5
La Tomata,$$ - $$$,4.5,254,28010.0,40.4311494,-3.7021172999999994,1143.0
La Bien Aparecida,$$$$,4.0,911,28001.0,40.423835700000005,-3.6871022000000004,3644.0
The Stuyck Co.,$$ - $$$,4.5,171,28004.0,40.4264736,-3.7017518,769.5
Massart Pizza - Goya,$$ - $$$,4.5,188,28009.0,40.4226712,-3.6790957000000004,846.0
La Fragua de Vulcano,$,4.0,812,28012.0,40.4151153,-3.7015404999999997,3248.0
Albora,$$$$,4.0,980,28001.0,40.4238366,-3.6832884,3920.0
Bar Cerveriz,$,4.5,122,28005.0,40.4153794,-3.7089697,549.0
Fabrica Maravillas,$$ - $$$,4.0,384,28004.0,40.4227363,-3.7019884,1536.0
Lamiak,$,4.0,234,28005.0,40.411894000000004,-3.7103650999999997,936.0
Pilar Akaneya,$$$$,5.0,41,28003.0,40.440587799999996,-3.6949106,205.0
Atlantik Corner,$$ - $$$,4.0,471,28036.0,40.4625256,-3.6858512,1884.0
Don Oso,$,4.0,286,28015.0,40.436637100000006,-3.7163366,1144.0
Mercado de San Miguel,$$ - $$$,4.0,33715,28005.0,40.415582799999996,-3.7087803,134860.0
La Pulperia de Victoria,$$ - $$$,4.0,1176,,40.4165064,-3.7017089,4704.0
Esteban,$$ - $$$,4.5,403,28005.0,40.4121193,-3.7099584,1813.5
La Esquina del Real,$$$$,4.5,297,28013.0,40.417369,-3.7103589999999995,1336.5
Superchulo,$$ - $$$,4.0,1126,28004.0,40.428783200000005,-3.7047008999999997,4504.0
Dis Tinto,$$ - $$$,4.5,130,28014.0,40.414523200000005,-3.6958644,585.0
Casa Adriano,$$ - $$$,4.5,181,28039.0,40.4544139,-3.7056355000000005,814.5
Moharaj,$$ - $$$,4.5,470,28012.0,40.4110398,-3.7006379000000003,2115.0
De Mario Parrilla,$$ - $$$,4.5,125,28013.0,40.4179811,-3.7089656000000004,562.5
Majareta,$,4.5,147,28005.0,40.4124443,-3.7101585,661.5
Massart Pizza - Moncloa,$$ - $$$,4.0,414,28015.0,40.43485870000001,-3.7181642999999998,1656.0
kappo,$$$$,4.5,282,28003.0,40.4391755,-3.6937835,1269.0
Distrito Vegano,$$ - $$$,4.5,234,28012.0,40.407084399999995,-3.6997092000000005,1053.0
Desengano13,$$ - $$$,4.0,359,28004.0,40.421024100000004,-3.7044462,1436.0
Pelotari,$$$$,4.0,386,28001.0,40.4223232,-3.6906327000000005,1544.0
Restaurante Casa Salvador,$$ - $$$,4.5,405,28004.0,40.42125720000001,-3.6980506,1822.5
Cafe del Art,$$ - $$$,4.0,1055,28005.0,40.4101495,-3.7070647000000005,4220.0
Taberna Alhambra,$$ - $$$,4.0,1919,28012.0,40.415880200000004,-3.7015991,7676.0
La Antonita,$$ - $$$,4.0,723,28005.0,40.413119,-3.7087079,2892.0
Los Espetinhos,$$ - $$$,4.5,164,28015.0,40.4284442,-3.7063373,738.0
Marisqueria Ribeira do Mino,$$ - $$$,4.0,1326,28004.0,40.4244847,-3.7002428999999997,5304.0
Casa Fonzo,$$ - $$$,4.0,325,28003.0,40.4416203,-3.6989767,1300.0
Koldovinia,$$ - $$$,4.0,394,28037.0,40.4380029,-3.6366939,1576.0
Restaurante Aitatxu,$$$$,4.5,66,28006.0,40.4367313,-3.6850449999999997,297.0
Mad Grill,$$ - $$$,4.0,502,28004.0,40.4264166,-3.6956233,2008.0
Restaurante Arroceria Puerta de Atocha,$$ - $$$,3.5,336,28045.0,40.4060125,-3.6922061,1176.0
Restaurante Desencaja Bistro,$$ - $$$,4.0,322,28036.0,40.456039700000005,-3.6810367999999993,1288.0
Taberna la Ilustracion,$$ - $$$,4.5,117,28029.0,40.483321999999994,-3.699611,526.5
Platea Madrid,$$ - $$$,4.0,3957,28001.0,40.425714,-3.6887849999999998,15828.0
Fatigas del Querer,$$ - $$$,4.0,1424,28012.0,40.4155575,-3.7016734,5696.0
Cuando Sali de Cuba,$$ - $$$,4.0,338,28013.0,40.419428499999995,-3.707064,1352.0
Entre Suspiro y Suspiro,$$ - $$$,4.0,447,28013.0,40.4186846,-3.7090349999999996,1788.0
Menomale,$$ - $$$,4.5,182,28015.0,40.4284442,-3.7063373,819.0
La Cruzada,$$ - $$$,4.5,323,28013.0,40.417313,-3.7107224999999997,1453.5
Restaurante Puerto Rico,$,4.0,787,28013.0,40.4192348,-3.7039507000000005,3148.0
Bache Restaurant,$$ - $$$,4.0,350,28015.0,40.4316874,-3.7054221,1400.0
Grosso Napoletano,$$ - $$$,4.0,313,28010.0,40.4339953,-3.6979453,1252.0
Sanissimo Opera,$,4.5,326,28013.0,40.419059600000004,-3.7093585,1467.0
La Carmela,$$ - $$$,4.0,1800,28012.0,40.4162424,-3.7017361000000006,7200.0
Borazu,$$ - $$$,5.0,46,28016.0,40.45469620000001,-3.6793192,230.0
La Cocina de Gucho,$$ - $$$,4.5,126,28020.0,40.4552723,-3.6977002,567.0
Yerbabuena,$$ - $$$,4.0,680,28013.0,40.4163939,-3.7078252,2720.0
Reginella,$$ - $$$,4.5,617,28003.0,40.444993100000005,-3.6956303,2776.5
Balon Tokio,$$ - $$$,4.5,88,28014.0,40.4139896,-3.6994705000000003,396.0
La Descubierta,$,4.0,447,28012.0,40.4152048,-3.7026267999999996,1788.0
Ciudad de Tui,$$ - $$$,4.0,787,28013.0,40.4182378,-3.7024150999999996,3148.0
Dim Sum Market,$,4.0,265,28012.0,40.4152567,-3.7002182,1060.0
La Tahona,$$ - $$$,4.0,256,28020.0,40.4574032,-3.6926589,1024.0
El Cucurucho del Mar,$$ - $$$,4.0,525,28013.0,40.4191342,-3.7058535000000004,2100.0
Goya Restaurant & Terrace,$$$$,4.5,239,28014.0,40.41575770000001,-3.6926067000000002,1075.5
Salino,$$ - $$$,4.5,139,28009.0,40.4194039,-3.6786654000000003,625.5
Puccias,$$ - $$$,5.0,46,28004.0,40.4207149,-3.697571,230.0
De Maria Preciados,$$ - $$$,4.0,520,28013.0,40.4197768,-3.7064294,2080.0
La Rodaja,$,4.5,262,28028.0,40.429582200000006,-3.6641856,1179.0
Teatro Real,$$$$,4.5,140,28013.0,40.4181545,-3.7093483,630.0
Entrevinos,$$ - $$$,4.5,242,28008.0,40.4262536,-3.7169152999999997,1089.0
Barrutia y El 9,$$ - $$$,4.0,227,28004.0,40.4254855,-3.6952991,908.0
Restaurante Kechua,$$ - $$$,4.0,291,28013.0,40.4172886,-3.7088665,1164.0
Sciantusi Madrid,$$ - $$$,4.5,58,28013.0,40.419089299999996,-3.7071883000000003,261.0
El Rincon,$$ - $$$,4.5,198,28014.0,40.415151,-3.6980035000000004,891.0
El Corte Ingles,$$ - $$$,4.0,925,28013.0,40.4195161,-3.7049295,3700.0
Horcher,$$$$,4.5,347,28014.0,40.41869570000001,-3.6890672999999996,1561.5
Fathe Pur,$$ - $$$,4.5,388,28009.0,40.4178347,-3.6736138,1746.0
Yakiniku Rikyu,$$$$,4.5,104,28046.0,40.4281576,-3.6902959,468.0
La Fragua de Sebin,$$ - $$$,4.0,441,28004.0,40.427552899999995,-3.7038387999999998,1764.0
Restaurante Miki,$$ - $$$,4.5,182,28002.0,40.4419582,-3.6793236000000005,819.0
Buey Bistro,$$ - $$$,4.0,517,28001.0,40.4242215,-3.6785977,2068.0
Asador de Aranda,$$ - $$$,4.0,521,28013.0,40.4199131,-3.7074741,2084.0
Asador Donostiarra,$$$$,4.0,1381,28020.0,40.4616638,-3.6957058,5524.0
Sanlucar,$$ - $$$,4.5,192,28005.0,40.410962700000006,-3.713167,864.0
Casa Julian,$$ - $$$,4.0,357,28001.0,40.4291061,-3.6855578,1428.0
El Llar,$$ - $$$,4.5,135,28015.0,40.4348473,-3.7061112,607.5
Opera Victoria Restaurante,$$ - $$$,4.0,277,28013.0,40.418637200000006,-3.7088252,1108.0
Restaurante Bistrot Saconia,$$ - $$$,4.5,137,28035.0,40.466604700000005,-3.7200919000000003,616.5
Restaurante Gaudium Chamberi,$$ - $$$,4.5,148,28010.0,40.4331746,-3.6990635999999997,666.0
El Anciano Rey de los Vinos,$$ - $$$,4.0,348,28013.0,40.4153831,-3.7133428,1392.0
Cerveceria Cervantes,$$ - $$$,4.0,923,28014.0,40.4142139,-3.6957977999999994,3692.0
El Pimiento Verde - Castello,$$ - $$$,4.0,563,28001.0,40.4237995,-3.6815097999999997,2252.0
AlmaBrava Taberna Selecta,$$ - $$$,5.0,46,28012.0,40.4142578,-3.7066953999999996,230.0
Restaurante Aranda Madrid,$$ - $$$,4.5,165,28027.0,40.4410264,-3.6269705,742.5
La Musa de Espronceda,$$ - $$$,4.0,225,28012.0,40.4105728,-3.6978529000000004,900.0
The Hat Rooftop Madrid,$$ - $$$,4.0,369,28012.0,40.41431,-3.70707,1476.0
Surtopia,$$ - $$$,4.0,371,28006.0,40.4353595,-3.6818503,1484.0
New York Burger Recoletos,$$ - $$$,4.0,623,28001.0,40.422131,-3.6908462999999996,2492.0
Diurno Restaurante & Bar,$$ - $$$,4.0,1123,28004.0,40.4212523,-3.6971906999999997,4492.0
Tablao Flamenco Villa Rosa,$$ - $$$,4.0,765,28012.0,40.4154693,-3.7002218,3060.0
Taberna El Rincon de Jose. Medinaceli,$$ - $$$,4.5,191,28014.0,40.414523200000005,-3.6958644,859.5
L'Albufera Restaurante,$$$$,4.0,930,28020.0,40.461786700000005,-3.6920123999999994,3720.0
Prada a Tope,$$ - $$$,4.0,487,28012.0,40.415749600000005,-3.7001629,1948.0
Maldonado 14,$$$$,4.0,279,28006.0,40.4338011,-3.6840741,1116.0
El Sustento,$$ - $$$,4.5,123,28010.0,40.426675200000005,-3.6925351,553.5
Asador Casa Juan,$$$$,4.0,1576,28020.0,40.464025799999995,-3.6932682999999997,6304.0
Restaurante Polvora,$$ - $$$,4.5,214,28006.0,40.432852000000004,-3.6805902,963.0
El Pimiento Verde - Quintana,$$ - $$$,4.0,746,28008.0,40.4287031,-3.7151837,2984.0
La Polonesa,$$ - $$$,4.0,207,28007.0,40.4042016,-3.6797154,828.0
De Maria- Carrer de San Jeronimo,$$ - $$$,4.5,170,28014.0,40.4167407,-3.7014595,765.0
Bar La Santa,$$ - $$$,4.5,111,28004.0,40.424807799999996,-3.6980358,499.5
Tabernicola,$$ - $$$,4.5,86,28008.0,40.4287011,-3.7182692999999998,387.0
Janatomo,$$ - $$$,4.0,349,28004.0,40.4200568,-3.6988429,1396.0
LUKE Restaurante,$$$$,4.5,132,28004.0,40.42362429999999,-3.6938516000000003,594.0
Restaurante El Cocinillas,$$ - $$$,4.0,326,28004.0,40.424693100000006,-3.7011898999999997,1304.0
Caraba,$$ - $$$,4.5,65,28003.0,40.439904600000006,-3.6975377999999997,292.5
Bar La Gloria,$$ - $$$,4.5,179,28015.0,40.425635299999996,-3.7075607,805.5
El Callejon De Alvarez Gato,$$ - $$$,4.5,136,28027.0,40.436439299999996,-3.6444082000000004,612.0
Bar Amor,$$ - $$$,4.0,219,28004.0,40.4288311,-3.7047167,876.0
La Huerta de Tudela,$$ - $$$,4.0,617,28014.0,40.4149603,-3.6986548999999997,2468.0
Da Nicola,$$ - $$$,4.0,767,28015.0,40.4231148,-3.7085148,3068.0
Palacio de Anglona,$$ - $$$,4.5,492,28005.0,40.413511799999995,-3.7108092000000004,2214.0
La Charca,$$ - $$$,4.0,292,28008.0,40.423866600000004,-3.7140987,1168.0
Babel,$$ - $$$,4.0,465,28004.0,40.4214535,-3.6974301,1860.0
Honest Greens Hortaleza,$$ - $$$,4.0,321,28004.0,40.4246861,-3.6975687000000006,1284.0
La Colonial de Huertas,$$ - $$$,4.0,554,28014.0,40.413030799999994,-3.6958997000000005,2216.0
Restaurante Lua,$$$$,4.5,1078,28010.0,40.4329557,-3.6956463999999998,4851.0
Monty's,$$ - $$$,4.5,242,28027.0,40.4357086,-3.6432160000000002,1089.0
CUATRODEOCHO,$$ - $$$,4.5,167,28004.0,40.4261969,-3.6981830999999996,751.5
Ten Con Ten,$$$$,4.0,4333,28001.0,40.4277169,-3.6885323,17332.0
Jota Batela,$$ - $$$,4.5,208,28004.0,40.4217217,-3.7059121,936.0
Larumbe,$$$$,4.0,467,28001.0,40.4322143,-3.6869647000000003,1868.0
Plato Restaurante,$$ - $$$,4.0,264,28014.0,40.4159796,-3.6921287000000005,1056.0
El Mentidero de la Villa,$$$$,4.0,229,28010.0,40.429039,-3.6938232,916.0
Cokuy,$$ - $$$,4.5,194,28012.0,40.4158763,-3.7028046999999997,873.0
Restaurante Chincha Casa Peru,$$ - $$$,4.0,308,28015.0,40.4234016,-3.7097843,1232.0
La Cava de Casa Maria,$$ - $$$,4.5,166,28005.0,40.4124234,-3.7083962,747.0
Canalla Bistro by Ricard Camarena,$$ - $$$,4.0,270,28001.0,40.425714,-3.6887849999999998,1080.0
Tablao Flamenco Las Carboneras,$$ - $$$,4.5,230,28005.0,40.4147489,-3.7094167999999996,1035.0
Zielou,$$ - $$$,4.0,526,28036.0,40.4719252,-3.6826635000000003,2104.0
Tierra Burrito Bar,$,4.0,740,28015.0,40.4360549,-3.7129510999999997,2960.0
Cinco Jotas Jorge Juan,$$ - $$$,4.0,301,28001.0,40.42347,-3.6863675000000002,1204.0
El Neru,$$ - $$$,4.0,1013,28013.0,40.41671029999999,-3.7075572999999995,4052.0
BiBo Madrid,$$$$,4.0,2051,28046.0,40.4358958,-3.6881953999999997,8204.0
Areia Chill Out,$$ - $$$,4.0,287,28004.0,40.424472200000004,-3.6980443999999997,1148.0
La Austriaca,$,4.5,170,28004.0,40.421574,-3.7017488,765.0
Reineta Vegetariano,$$ - $$$,4.5,140,28014.0,40.4142763,-3.6990470999999996,630.0
Plaza Mayor,$$ - $$$,4.0,374,28012.0,40.414903100000004,-3.7063075,1496.0
La Musa Latina,$$ - $$$,4.0,838,,40.4128721,-3.7118934,3352.0
La Sirena Verde,$$ - $$$,4.0,1054,28013.0,40.422234700000004,-3.7083511,4216.0
Fogg Bar Birras & Cheese,$$ - $$$,4.5,98,28014.0,40.412336700000004,-3.6979647000000004,441.0
Bar Museo Chicote,$$ - $$$,4.0,576,28013.0,40.4197392,-3.6988371,2304.0
Restaurante Canadio,$$ - $$$,4.0,957,28006.0,40.433249100000005,-3.6747872000000004,3828.0
Dry Martini by Javier de Las Muelas,$$$$,4.5,187,28001.0,40.4263979,-3.6893843,841.5
Couzapin,$$ - $$$,4.0,524,28009.0,40.4195814,-3.6752163,2096.0
Asgaya,$$ - $$$,4.0,497,28036.0,40.462453100000005,-3.6875538,1988.0
Arallo Taberna Madrid,$$ - $$$,4.0,310,28004.0,40.4199304,-3.6985407,1240.0
Raku Sushi,$$ - $$$,4.5,97,28005.0,40.403937400000004,-3.7081174,436.5
Pizzamascalzone,$$ - $$$,4.5,136,28014.0,40.414399700000004,-3.698554,612.0
Taberna La Gaditana,$$ - $$$,4.0,490,28009.0,40.425502200000004,-3.6726451,1960.0
Con Amor,$$ - $$$,4.0,453,28003.0,40.4403981,-3.6949632000000006,1812.0
